# ID      zz                   CTIO_U             eCTIO_U            VIMOS_U            eVIMOS_U           ACS_F435W          eACS_F435W         ACS_F606W          eACS_F606W         ACS_F775W          eACS_F775W         ACS_F814W          eACS_F814W         ACS_F850LP         eACS_F850LP        WFC3_F098M   eWFC3_F098M   WFC3_F105W         eWFC3_F105W        WFC3_F125W         eWFC3_F125W        WFC3_F160W         eWFC3_F160W        ISAAC_KS           eISAAC_KS          HAWKI_KS           eHAWKI_KS          IRAC_CH1           eIRAC_CH1          IRAC_CH2           eIRAC_CH2          IRAC_CH3           eIRAC_CH3          IRAC_CH4           eIRAC_CH4          f24            ef24           f70            ef70           f100           ef100          f160           ef160          f250           ef250          flg1   flg2  
  25206   1.042                3.71535229097E-7   2.53225478092E-8   4.04389620508E-7   1.22910679576E-8   6.70501880163E-7   6.17555053635E-8   2.15377335566E-6   4.76087656554E-8   7.37224908104E-6   8.82712003464E-8   9.53235043921E-6   1.49253526553E-7   1.66571232807E-5   1.22734220026E-7   1.99526231497E-5 1.10262270313E-7 -99.0              -99.0              3.42294562316E-5   6.30529885281E-8   4.85735673288E-5   8.94758176358E-8   -99.0              -99.0              -99.0              -99.0              1.38547916757E-4   1.27607347116E-7   1.09647819614E-4   1.00989373969E-7   7.77678334456E-5   4.29760929615E-7   5.80229759982E-5   4.80970222504E-7   1.5084618E-4   9.8816968E-6   -99.0          -99.0          8.6505613E-4   2.6914906E-4   0.0026758504   5.8201521E-4   -99.0          -99.0          0      0.03  
  25211   1.03                 3.40721861659E-7   1.78875366129E-8   3.44191388268E-7   8.24231158154E-9   3.78094186683E-7   2.12424945273E-8   4.3531135923E-7    1.36318436734E-8   7.06642900425E-7   2.66845287009E-8   7.15813689911E-7   3.49423049531E-8   9.77237220956E-7   3.42026122308E-8   1.02517970483E-6 2.73825366693E-8 -99.0              -99.0              1.19674053131E-6   1.76358202084E-8   1.27291674619E-6   2.11031936957E-8   1.83315842867E-6   2.95470228967E-7   -99.0              -99.0              2.03422974321E-6   1.34898827974E-7   1.60398388251E-6   9.30713963071E-8   8.16582371359E-7   4.08390385901E-7   4.18793565118E-7   4.34324242165E-7   -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          0      0.0   
  25246   1.068                1.15451611692E-6   1.70135782428E-8   1.22687410464E-6   1.2429920907E-8    8.1208221625E-7    2.91702591246E-8   1.7108029876E-6    1.89084933902E-8   2.90001336905E-6   4.00651653184E-8   3.40408189701E-6   4.38938540958E-8   4.85288500162E-6   5.81057394463E-8   6.3095734448E-6 1.10415306154E-7 -99.0              -99.0              8.65366342956E-6   6.37625485206E-8   1.02612436519E-5   7.56076373393E-8   1.39829884847E-5   1.41666891697E-7   -99.0              -99.0              2.29720630716E-5   6.34741559807E-8   1.84671552399E-5   3.40177570923E-8   1.21004076086E-5   3.90071054501E-7   5.41003406863E-6   4.08591692608E-7   -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          0      0.03  
  25248   1.001                2.26360164045E-7   1.70958040916E-8   2.64484362685E-7   7.30797301019E-9   2.80801872812E-7   1.93971061926E-8   4.46272370762E-7   1.23309613E-8      7.63484105183E-7   2.67214042139E-8   9.12010839356E-7   3.35997210136E-8   1.10458718399E-6   3.66250461662E-8   1.23708630749E-6 2.2787971923E-8 -99.0              -99.0              1.52475476766E-6   1.40435103939E-8   1.66878351137E-6   1.69070705615E-8   1.90897394112E-6   1.35383708144E-7   -99.0              -99.0              3.15936643568E-6   5.81976804649E-8   2.45697082764E-6   3.62072601705E-8   1.10458718399E-6   3.57094200121E-7   1.58635360548E-6   3.71115759082E-7   -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          0      0.01  
  25250   1.0394               1.70294256188E-8   1.68453469953E-8   2.43893373028E-8   5.36875494233E-9   8.82266928218E-8   2.92535233482E-8   5.32108259267E-7   2.98954789138E-8   2.16172278434E-6   5.97306079008E-8   3.1974223032E-6    9.12929779489E-8   5.22396188999E-6   8.66060407747E-8   6.48634433548E-6 5.37672951897E-8 -99.0              -99.0              1.06561420216E-5   2.94440085213E-8   1.45881426028E-5   4.03085276299E-8   2.1697015538E-5    2.19820587977E-7   -99.0              -99.0              3.55467581999E-5   1.30959096857E-7   2.66195065115E-5   7.35524146515E-8   1.83484760776E-5   3.54890990961E-7   1.24853292616E-5   3.79480636113E-7   -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          0      0.03  
  25270   1.04                 3.90121602953E-7   1.61691873734E-8   4.05508535448E-7   7.84323043396E-9   -99.0              -99.0              6.07015806341E-7   2.23632887503E-8   1.27526370646E-6   1.06885076485E-7   -99.0              -99.0              1.86895997165E-6   8.43474116545E-8   2.14783047413E-6 3.56080495105E-8 -99.0              -99.0              2.70395836411E-6   2.24139391966E-8   2.99226463661E-6   2.48037982076E-8   3.42609972488E-6   2.27199921224E-7   -99.0              -99.0              6.69267906936E-6   1.17119519235E-7   4.95222080089E-6   8.66621144293E-8   3.77398352537E-6   4.20592041205E-7   3.24190287823E-6   4.74758560486E-7   -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          0      0.02  
  25295   1.047                2.66440352772E-7   1.91412494353E-8   2.76694164541E-7   8.66472127684E-9   3.56779588289E-7   3.71324943388E-8   1.03848445501E-6   2.86943859049E-8   2.95665056508E-6   5.44635161308E-8   3.70851465876E-6   9.22230421604E-8   5.96485649919E-6   7.69137020786E-8   6.71738128547E-6 6.18693680476E-8 -99.0              -99.0              1.16627240508E-5   4.2967063269E-8    1.59220872705E-5   4.39943529581E-8   2.74157417193E-5   4.04013300456E-7   -99.0              -99.0              4.97966354164E-5   1.37593188469E-7   4.01790810849E-5   7.4012602525E-8    3.03109815358E-5   3.90844239735E-7   2.76949126681E-5   4.08127315593E-7   2.3278256E-4   9.6042076E-6   0.0012752631   2.6812809E-4   0.0029787673   2.4794896E-4   0.0058854514   5.5759897E-4   0.015892157    0.0034568628   0      0.03  
  25341   1.03908              3.23891834997E-7   1.67056626465E-8   3.60412628649E-7   7.6349028637E-9    4.11149721105E-7   2.65078021265E-8   4.25010833176E-7   1.40921799672E-8   7.08598126917E-7   2.54530767498E-8   7.77678334456E-7   4.72737022576E-8   1.06561420216E-6   3.33698763241E-8   1.08642562362E-6 2.40152394776E-8 -99.0              -99.0              1.26357201852E-6   1.51293068876E-8   1.33659551655E-6   1.84657494706E-8   1.44145138576E-6   1.47366462607E-7   -99.0              -99.0              2.1222668969E-6    1.2119016298E-7    1.49692485676E-6   8.1344405908E-8    7.50239627907E-7   3.77974939646E-7   1.68112497448E-6   4.07222183759E-7   -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          0      0.01  
  25373   1.044                4.41367143463E-7   1.78866231293E-8   4.36918063385E-7   8.85316097257E-9   5.2625956208E-7    2.66586632992E-8   7.00164359373E-7   1.87013809918E-8   1.21115576298E-6   3.45809861437E-8   1.41123714841E-6   6.49898724123E-8   1.83653834335E-6   4.56708867707E-8   1.94984459976E-6 3.77133381161E-8 -99.0              -99.0              2.4299648977E-6    2.46188841798E-8   2.70146907296E-6   2.98577395996E-8   3.05351459394E-6   2.30616051676E-7   -99.0              -99.0              4.60044666393E-6   1.14403535022E-7   3.51236790466E-6   7.76402493924E-8   2.66931606362E-6   3.63862580694E-7   2.63997612935E-6   3.89041259604E-7   3.7329998E-5   9.9819012E-6   -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          0      0.0   
  25389   1.072                1.38420368157E-7   1.73386223899E-8   1.44145138576E-7   6.3726037884E-9    -99.0              -99.0              2.1897775551E-7    1.93618527565E-8   5.04893756201E-7   9.02147209182E-8   -99.0              -99.0              6.27480161998E-7   6.53061563159E-8   7.33162089027E-7 2.97117585062E-8 -99.0              -99.0              8.41007754069E-7   1.93649191761E-8   9.67386449969E-7   2.40568878837E-8   2.93494522227E-7   1.93818324851E-7   -99.0              -99.0              1.40604752413E-6   1.12666533605E-7   9.33254300797E-7   8.42367796867E-8   1.95884467351E-7   3.91142455557E-7   3.46417641035E-7   4.3647741584E-7    -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          0      0.0   
  25406   1.0190000000000001   1.77174003994E-7   1.7623795124E-8    1.94804955329E-7   8.25341174575E-9   2.34638892446E-7   2.50688071416E-8   4.63446919736E-7   2.0061968213E-8    9.59400631516E-7   3.71129067513E-8   1.0289635723E-6    4.35946817636E-8   1.39187424884E-6   4.87146152298E-8   1.94804955329E-6 3.9472838784E-8 -99.0              -99.0              1.91073298104E-6   2.46379015615E-8   2.03048600272E-6   2.99223475289E-8   2.01372424986E-6   2.28129154805E-7   -99.0              -99.0              -99.0              -99.0              -99.0              -99.0              -99.0              -99.0              -99.0              -99.0              -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          0      0.0   
  25465   1.043                9.03649473722E-8   2.62171955743E-8   5.77032135333E-8   1.12139376049E-8   1.98426649848E-7   4.44101207106E-8   7.58577575029E-7   3.70298156222E-8   2.91071711807E-6   6.97026079982E-8   3.82648486595E-6   8.81080701091E-8   6.51628394061E-6   9.60275088855E-8   8.59805066661E-6 7.9190973175E-8 -99.0              -99.0              1.37151322594E-5   5.05284145422E-8   1.87413123998E-5   6.90455464878E-8   2.79769263785E-5   3.0921241741E-7    -99.0              -99.0              3.90121602953E-5   1.43726109986E-7   2.91071711807E-5   8.04260861518E-8   2.01743708561E-5   4.08788209226E-7   1.32434153519E-5   4.39114907084E-7   -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          0      0.03  
  25489   1.071                2.38122262328E-8   1.73700417226E-8   3.99944749761E-8   5.56227718568E-9   -99.0              -99.0              4.3651583224E-7    2.77411698095E-8   2.00631906479E-6   3.15988873334E-7   -99.0              -99.0              4.76430986805E-6   1.22866563463E-7   5.95936519256E-6 6.58653381893E-8 -99.0              -99.0              1.05002587211E-5   3.86843827261E-8   1.49279440958E-5   5.49965784704E-8   -99.0              -99.0              -99.0              -99.0              3.8441471176E-5    1.41623613572E-7   3.04789498963E-5   1.1228860109E-7    2.22228625433E-5   5.52636345771E-7   1.57470787729E-5   5.94647416987E-7   -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          0      0.03  
  25565   1.0070000000000001   5.49540873858E-8   1.59942088491E-8   5.83982724619E-8   5.16353247849E-9   -99.0              -99.0              1.27997061671E-7   1.67403303653E-8   4.4177384489E-7    9.88739657365E-8   -99.0              -99.0              6.40324324469E-7   6.13350917589E-8   7.00164359373E-7 2.83745090911E-8 -99.0              -99.0              8.11334605228E-7   1.71871361003E-8   9.39290651618E-7   2.16279665241E-8   2.59896242111E-7   2.39373285124E-7   -99.0              -99.0              1.7799180204E-6    1.11476825454E-7   1.27526370646E-6   8.69175347239E-8   1.50660706619E-6   4.02414552706E-7   5.73323838654E-7   4.53595611204E-7   -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          0      0.02  
  25573   1.045                4.44221935471E-7   1.88206020414E-8   4.33311285212E-7   9.57826661717E-9   5.41501918953E-7   3.94005941866E-8   1.31340903653E-6   3.02423606852E-8   4.01790810849E-6   5.921008202E-8     5.20954747329E-6   1.19954263532E-7   7.9946600252E-6    8.83602479884E-8   9.35836543584E-6 6.89549847915E-8 -99.0              -99.0              1.44145138576E-5   3.98287736775E-8   1.85694910149E-5   5.13093998345E-8   3.04508906697E-5   2.52416760928E-7   -99.0              -99.0              4.60892880981E-5   1.27349409266E-7   3.57437406264E-5   6.58424034674E-8   2.60135725665E-5   3.83350172206E-7   2.15179057034E-5   4.16193194803E-7   1.5223363E-4   8.6869519E-6   0.0011370792   2.5570099E-4   0.0023550543   2.565519E-4    0.0051274121   4.9584857E-4   0.0076274511   0.0019450981   0      0.03  
  25681   1.021                -99.0              -99.0              2.40990542869E-8   5.39363997078E-9   -99.0              -99.0              1.42298394458E-7   2.45085313053E-8   -99.0              -99.0              -99.0              -99.0              7.50239627907E-7   8.56835329363E-8   9.88097953941E-7 5.09640234692E-8 -99.0              -99.0              1.37784384335E-6   3.17260269417E-8   1.55739938908E-6   4.01636997119E-8   -99.0              -99.0              -99.0              -99.0              3.13617291651E-6   1.18429402108E-7   2.34638892446E-6   9.72496828771E-8   1.18140825192E-6   4.58097346187E-7   1.1492115972E-6    5.01711460562E-7   -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          0      0.0   
  25794   1.004                1.71711744324E-7   1.89782833331E-8   1.31099187465E-7   6.76182157863E-9   1.83315842867E-7   2.04296558314E-8   2.98126100817E-7   1.59258886013E-8   7.04693068967E-7   2.98561299056E-8   8.41782707661E-7   4.1091457861E-8    1.25660852008E-6   4.05082726448E-8   1.38931268174E-6 3.32697109729E-8 -99.0              -99.0              2.03798038629E-6   2.25245916349E-8   2.5095739637E-6    2.77368364732E-8   3.25986788904E-6   2.13173899063E-7   -99.0              -99.0              4.82614093269E-6   1.64466482491E-7   3.72563238467E-6   1.09805895564E-7   3.41979442514E-6   4.78761553997E-7   2.16570849471E-6   5.26598486905E-7   -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          0      0.0   
  26039   1.002                2.06633151756E-7   1.78897196022E-8   2.48885731828E-7   7.56466360276E-9   -99.0              -99.0              4.62168136092E-7   2.3837664718E-8    8.02416776309E-7   1.14553240265E-7   -99.0              -99.0              1.26473634747E-6   8.27054309112E-8   1.40604752413E-6 5.18007051056E-8 -99.0              -99.0              1.82641724877E-6   3.19616565927E-8   2.02115676696E-6   3.90926377145E-8   -99.0              -99.0              -99.0              -99.0              3.53183169792E-6   1.43129237127E-7   2.67916832482E-6   1.13509840053E-7   9.62941712972E-7   5.42784081212E-7   1.22461619927E-6   5.9553817067E-7    -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          0      0.0   
  26092   1.0175               1.73300573533E-6   2.39423590334E-8   1.79308137708E-6   1.48634008178E-8   1.96426464588E-6   4.34197103261E-8   3.11601830311E-6   3.44395070123E-8   6.46844664172E-6   7.14919142978E-8   7.38584178121E-6   7.48287284123E-8   9.93573500587E-6   1.00662651375E-7   9.99079389984E-6 7.36148899231E-8 -99.0              -99.0              1.34152879827E-5   4.94237474034E-8   1.51635190079E-5   5.58644685198E-8   1.95704134148E-5   2.34325219402E-7   -99.0              -99.0              2.79511705399E-5   7.72319383403E-8   2.14783047413E-5   3.95644994561E-8   1.66724721255E-5   4.45321515043E-7   1.52335106315E-5   4.63009199321E-7   1.4583596E-4   6.5595351E-6   0.0011859771   2.8136564E-4   0.0019003275   3.286015E-4    0.0042316765   8.003419E-4    -99.0          -99.0          0      0.0   
