# ID    tau_v16   tau_v50   tau_v84   age_mw16   age_mw50   age_mw84   Mstar16   Mstar50   Mstar84   SFR16_7   SFR50_7   SFR84_7   SFR16_8   SFR50_8   SFR84_8 Av Av_std AGNFRAC_8_1000 
  26092         1.052   1.052   1.087   8.875   8.875   8.925   10.390   10.400   10.410 1.227   1.282   1.297 1.232   1.292   1.307 0.6525 0.0141516173987 0.003548 
  26185         2.027   3.167   4.657   8.825   8.875   9.125   10.190   10.240   10.320 0.952   1.027   1.087 0.962   1.037   1.102 1.6975 0.0337717615028 0.007747 
  26255         0.477   0.477   1.867   8.475   8.625   8.625   9.757   9.787   9.812 0.957   0.972   1.132 0.967   0.982   1.137 0.1725 0.00536999767225 0.01855 
  26300         2.252   2.617   4.027   8.875   9.125   9.225   10.230   10.340   10.390 0.772   0.962   1.152 0.782   0.967   1.162 2.17 0.0427106380191 0.004097 
  26476         0.762   1.557   1.557   8.325   8.325   8.725   9.382   9.382   9.492 0.542   0.852   0.872 0.557   0.862   0.882 0.77 0.0169541816376 0.01762 
  267         2.452   2.452   2.452   8.925   8.925   8.925   10.390   10.390   10.400 1.097   1.097   1.112 1.097   1.097   1.112 2.49125 0.0463385703275 0.0004532 
  26755         1.932   2.347   4.797   9.025   9.275   9.425   11.020   11.090   11.300 1.017   1.147   1.307 1.032   1.152   1.317 1.395 0.0265094718921 0.008851 
  2697         0.782   1.337   4.502   8.775   8.925   8.975   9.977   10.000   10.070 0.862   0.887   1.027 0.867   0.892   1.027 0.6125 0.0155207691498 0.004223 
  2793         2.812   2.997   4.397   9.025   9.025   9.175   10.670   10.700   10.740 0.647   1.112   1.277 0.647   1.112   1.167 2.1525 0.0400009409264 0.009031 
  2903         0.972   1.392   3.352   8.825   8.925   9.225   9.582   9.632   9.662 0.753   0.332   0.587 0.177   0.347   0.592 0.4475 0.00857223862244 0.1266 
  2976         0.432   3.162   5.667   8.475   8.575   8.825   9.827   9.862   9.942 0.912   1.082   1.127 0.922   1.087   1.142 0.5125 0.0127304516809 0.04252 
  3404         0.937   2.992   4.397   8.675   8.775   8.875   10.050   10.070   10.100 0.917   1.012   1.182 0.932   1.022   1.187 0.3925 0.0108990183044 0.006913 
  3683         3.262   3.262   3.262   8.875   8.875   8.875   10.200   10.210   10.220 1.167   1.182   1.192 1.167   1.182   1.192 0.9575 0.0230127138773 0.01242 
  4171         2.252   4.277   4.277   9.075   9.075   9.075   10.680   10.690   10.720 1.382   1.402   1.417 1.387   1.407   1.422 1.2075 0.0267496406518 0.0108 
  4187         0.852   1.587   1.587   8.175   8.275   8.275   9.602   9.687   9.697 1.152   1.207   1.297 1.162   1.217   1.312 0.535 0.0132373184596 0.002489 
  4216         2.067   2.067   2.067   9.175   9.175   9.175   11.280   11.280   11.280 1.647   1.647   1.647 1.662   1.662   1.662 1.25625 0.0254259532761 0.0005746 
  4348         2.412   3.612   4.107   9.175   9.275   9.325   10.560   10.620   10.640 0.802   0.877   1.062 0.807   0.887   1.067 1.4225 0.0292369334062 0.0009032 
  4376         3.157   3.157   3.157   8.775   8.775   8.775   11.030   11.030   11.030 1.987   1.987   1.987 1.997   1.997   1.997 2.135 0.0423645653819 0.009258 
  4608         2.617   2.967   3.067   9.125   9.325   9.325   11.000   11.010   11.080 0.328   0.318   1.112 0.313   0.303   1.117 0.825 0.015343389456 0.01399 
  482         3.792   4.317   4.317   8.875   8.875   9.225   10.580   10.600   10.670 1.172   1.462   1.487 1.177   1.467   1.492 2.59875 0.0501170477482 0.00209 
  513         2.167   2.362   3.432   8.675   8.675   8.875   9.927   10.000   10.020 0.872   1.032   1.177 0.882   1.042   1.177 1.66 0.0336963588537 0.003319 
  528         3.967   3.967   3.967   9.025   9.025   9.025   11.200   11.200   11.200 1.482   1.482   1.482 1.492   1.492   1.492 1.385 0.0262497519036 0.0003983 
  6141         0.542   0.542   0.542   8.625   8.625   8.625   9.667   9.672   9.672 0.852   0.857   0.862 0.857   0.862   0.867 0.305 0.00744594520528 0.0 
  6159         0.962   1.167   2.252   8.075   8.325   8.525   9.412   9.487   9.502 0.732   0.942   1.132 0.742   0.952   1.137 0.82 0.0175153389919 0.00365 
  6221         1.717   1.717   1.717   9.425   9.425   9.425   11.240   11.240   11.240 1.632   1.632   1.632 1.637   1.637   1.637 1.5425 0.0295735840743 0.000672 
  7011         2.692   2.717   2.717   8.975   8.975   9.025   9.967   9.977   9.997 0.062   0.072   0.397 0.072   0.082   0.407 0.6175 0.0116637161745 0.01917 
  7183         1.947   1.947   1.947   8.875   8.875   8.875   11.040   11.040   11.050 1.877   1.877   1.882 1.887   1.887   1.892 1.6525 0.0328592741855 0.001553 
  7195         1.007   1.097   1.182   9.275   9.275   9.375   10.900   10.920   11.010 0.577   1.137   1.187 1.147   1.172   1.497 0.58 0.0127041440089 0.00608 
  7837         1.142   1.142   1.142   8.925   8.925   8.925   10.490   10.510   10.520 1.347   1.352   1.362 1.357   1.362   1.372 0.675 0.0148959189042 0.01574 
  7886         1.287   2.872   4.102   9.125   9.425   9.475   10.640   10.790   10.840 0.597   0.787   0.947 0.607   0.792   0.947 0.885 0.0204423188509 0.01069 
  79         2.617   2.617   2.617   9.225   9.225   9.225   11.010   11.020   11.030 1.507   1.522   1.532 1.512   1.527   1.537 1.185 0.0267024619651 0.004321 
  797         1.972   3.437   3.597   9.125   9.275   9.425   10.490   10.590   10.610 0.852   0.897   0.977 0.852   0.902   0.987 1.2575 0.0263894349125 0.002899 
  8154         2.687   4.252   4.472   9.025   9.025   9.175   10.530   10.560   10.590 1.267   1.297   1.382 1.267   1.302   1.382 2.11 0.0419314258641 0.0008005 
  8402         1.827   2.342   2.542   8.675   8.675   8.925   9.787   9.802   9.912 0.732   0.847   0.872 0.742   0.852   0.882 0.78 0.0182024854072 0.01143 
  9769         2.817   2.817   2.817   9.225   9.225   9.225   11.010   11.010   11.010 1.552   1.552   1.557 1.552   1.552   1.557 2.0175 0.0414919495204 0.001619 
  9871         1.392   3.372   3.857   8.275   8.575   8.775   9.387   9.432   9.527 0.587   0.817   0.902 0.597   0.817   0.917 0.455 0.0115133520314 0.0112 
  9884         2.847   2.847   2.847   7.825   7.825   7.825   9.312   9.322   9.337 1.297   1.307   1.322 1.297   1.307   1.322 0.535 0.0106426723618 0.004514 
  994         1.362   1.882   1.882   8.575   8.825   8.825   9.822   9.937   9.967 0.882   0.917   0.937 0.887   0.927   0.947 0.9 0.0196216716923 0.01992 
