#	ID	BPASS_log10M*_16	BPASS_log10M*_50	BPASS_log10M*_84	BPASS_SFR10_16	BPASS_SFR10_50	BPASS_SFR10_84	BPASS_SFR100_16	BPASS_SFR100_50	BPASS_SFR100_84	BPASS_A_V_16	BPASS_A_V_50	BPASS_A_V_84	PEGASE_log10M*_16	PEGASE_log10M*_50	PEGASE_log10M*_84	PEGASE_SFR10_16	PEGASE_SFR10_50	PEGASE_SFR10_84	PEGASE_SFR100_16	PEGASE_SFR100_50	PEGASE_SFR100_84	PEGASE_A_V_16	PEGASE_A_V_50	PEGASE_A_V_84
15154	9.65976	9.88601	10.20714	-9.80391	-4.38668	-2.31432	-9.68603	-4.25764	-2.22141	0.05006	0.24987	0.72301	9.3625	9.51402	9.64336	-11.18906	-5.72418	-3.59928	-11.04739	-5.62022	-3.52256	-0.7078	-0.20697	0.07177
24355	9.67547	9.69369	9.71638	1.72012	1.74488	1.76924	1.54861	1.57043	1.594	1.22114	1.27916	1.34165	9.7596	9.77163	9.78636	1.77051	1.84278	1.86894	1.6383	1.67847	1.69849	1.59233	1.6845	1.72645
18132	10.15202	10.39185	11.33858	0.41532	1.62162	2.4526	0.44877	1.5978	2.39428	1.31133	2.15257	2.90648	10.24275	10.26484	10.2852	1.51936	1.99012	2.08528	1.61923	1.95158	2.0031	1.81025	2.28458	2.3823
26647	9.34877	9.54816	9.66132	0.85473	1.36409	1.65932	0.8301	1.1999	1.49099	0.21279	0.95406	1.58114	9.44886	9.46752	9.49907	0.90398	1.41057	1.52256	0.88471	1.29133	1.36106	0.60585	1.33539	1.48051
20261	9.47182	9.63722	9.71958	0.78616	0.90122	1.2778	0.77027	0.877	1.18196	0.43071	0.57726	1.12772	9.56749	9.59845	9.62584	0.88423	0.99128	1.12297	0.86408	0.96356	1.08006	0.89916	1.02612	1.19337
9769	11.163	11.52423	11.55547	-6.44798	-2.89939	1.78542	-6.34459	-2.79395	1.79383	1.82359	2.16629	2.54975	11.08155	11.10617	11.15235	-2.51043	0.85595	0.93054	-2.41754	0.86896	0.94067	1.42104	1.5572	1.59942
1826	8.90768	8.94926	8.98721	0.77555	0.90535	0.9742	0.65962	0.76459	0.81005	0.45889	0.68449	0.77491	8.8724	8.92361	8.96254	0.78277	0.88591	0.97834	0.68589	0.75448	0.82172	0.82342	0.99773	1.17247
25137	9.89818	10.17008	10.35403	0.25926	1.52749	1.67066	0.4178	1.50037	1.62928	0.68076	1.5312	1.736	9.94645	9.98491	10.01295	1.13922	1.3478	1.57696	1.13229	1.32493	1.53105	1.16367	1.4194	1.69894
14098	9.77066	9.81862	9.87573	0.60966	1.22641	1.31495	0.69618	1.18897	1.2693	0.63805	1.24895	1.36778	9.6023	9.64525	9.6801	0.44515	1.28275	1.39573	0.44561	1.22743	1.32385	0.25041	1.41006	1.56709
26397	8.8281	8.89863	9.05596	0.46472	0.76945	0.93147	0.42705	0.6415	0.76643	0.2775	0.76343	1.03375	8.93309	8.98235	9.03583	0.43714	0.73016	0.95734	0.41555	0.6641	0.8304	0.52649	0.97813	1.29682
10496	10.37377	10.4135	11.3886	-2.49659	1.74022	1.77272	-2.2858	1.70731	1.73709	1.57982	1.97781	2.40154	10.4091	10.50387	10.51654	0.60831	0.93451	0.97302	0.64492	0.93743	0.97502	0.91274	1.00852	1.07594
14246	10.95733	11.58	11.66989	-1.98119	-1.16914	2.86373	-1.77331	-0.97246	2.7648	2.6452	3.85587	4.47133	10.46942	10.48175	10.55152	1.14449	1.24467	1.27805	1.15324	1.24326	1.27649	1.94976	2.01378	2.16302
994	10.00136	10.04277	11.01499	-1.82493	1.4473	2.26889	-1.64782	1.40845	2.09427	0.93801	1.06608	2.48707	9.91693	9.92961	9.94382	1.93757	2.00691	2.02848	1.79815	1.83769	1.8545	2.065	2.1657	2.20402
6141	9.52056	9.68892	9.87238	1.35788	1.92055	2.17087	1.2018	1.64161	1.76867	0.5819	1.69593	2.01231	9.55379	9.59133	9.60322	1.30677	1.6545	1.68717	1.24888	1.49251	1.51294	0.81477	1.36117	1.41102
2793	11.19327	11.22157	11.51676	-10.95059	-7.97071	-3.16626	-10.75546	-7.81572	-3.03431	1.73864	1.81264	3.16566	10.77124	10.79148	10.84555	-4.38067	0.96207	1.04207	-4.25566	0.96887	1.04684	1.03782	1.30703	1.37409
20639	10.8469	10.86475	11.09827	-0.90644	1.2993	1.33217	-0.84817	1.33409	1.35571	1.16783	1.61747	1.70754	10.51683	10.53364	10.56742	-4.52017	0.37638	0.4617	-4.33499	0.41765	0.50009	0.28564	0.56153	0.61993
239	8.80847	8.88041	8.97056	0.60103	0.7036	0.80382	0.53306	0.59791	0.65697	0.36834	0.4735	0.60773	9.00845	9.05238	9.13964	0.397	0.84238	1.03861	0.37585	0.75855	0.89173	0.39934	1.07901	1.32347
14222	9.05702	9.10636	9.16667	0.4241	0.53182	0.67238	0.41251	0.4961	0.61922	0.35736	0.48699	0.729	9.1244	9.16501	9.19986	0.4432	0.6113	0.74338	0.42972	0.57715	0.69623	0.6116	0.83107	1.01944
23941	9.24198	9.30707	9.36415	1.17767	1.29645	1.37217	1.04542	1.14188	1.20588	1.0835	1.25204	1.37194	9.07674	9.13265	9.16658	0.7934	0.94111	1.0927	0.73402	0.85175	0.96732	0.59616	0.82935	1.05302
25681	9.74375	9.80746	9.93547	-5.58781	-3.47417	-2.61248	-5.4254	-3.30526	-2.46353	-0.16109	0.04919	0.18897	9.26536	9.36875	9.65224	-16.36592	-10.20547	-5.74626	-16.1898	-10.07496	-5.6567	-1.79171	-1.48466	0.00803
23570	9.14797	9.20563	9.34843	0.86847	1.13908	1.24316	0.80904	0.98556	1.07121	0.47762	0.95781	1.18124	9.22704	9.2583	9.28884	0.98646	1.19517	1.31491	0.91684	1.07354	1.15422	0.97731	1.3238	1.49858
16440	11.26813	11.75038	12.2227	-1.48352	0.5175	2.79194	-1.32179	0.65611	2.81739	1.99133	3.86108	4.09956	10.97774	10.98289	11.13228	0.27731	1.51771	1.53948	0.33303	1.5466	1.5671	1.75842	1.77536	1.91256
6159	9.64674	9.70611	9.75045	1.18892	1.73693	1.78314	1.08487	1.56734	1.6111	0.69985	1.52086	1.59948	9.39893	9.50468	9.5846	1.25177	1.45658	1.65465	1.17473	1.31461	1.4877	0.86206	1.12288	1.46786
21329	9.97948	10.75972	11.30865	-6.08524	-1.21984	1.41659	-5.96204	-1.03389	1.37253	1.14461	3.16006	3.62725	9.90169	9.94891	10.05244	0.81851	1.16264	1.36415	0.81587	1.31266	1.48373	1.2972	2.2515	2.54075
22697	9.12787	9.30999	9.76603	-0.10936	0.3285	0.80401	-0.08861	0.32196	0.74132	0.57369	0.94101	1.58721	9.17784	9.22643	9.29322	-0.06292	0.25399	0.60538	-0.03244	0.2616	0.59152	0.63234	1.07476	1.52111
20168	9.85975	10.01872	10.0419	1.65012	1.74704	1.92458	1.58561	1.67604	1.74949	0.74165	1.06241	1.17255	9.95693	9.99415	9.99973	2.00168	2.09726	2.12038	1.84636	1.92062	1.9448	1.59172	1.75687	1.79365
24862	10.70061	11.25901	11.32734	-7.30296	-3.06153	-1.96373	-7.14254	-2.88729	-1.79895	1.44425	3.49637	3.69029	10.16029	10.18353	10.19928	-9.82322	-5.19665	-2.4324	-9.63832	-5.09473	-2.37912	0.26349	0.40374	0.48413
23903	9.04005	9.10729	9.20577	1.06249	1.14343	1.21885	0.9045	0.97764	1.06351	0.9829	1.10979	1.21927	8.75942	8.82804	8.92732	0.75536	0.83563	0.96877	0.62611	0.68331	0.81016	0.47031	0.60765	0.9213
1205	8.63451	8.86502	9.07095	0.47902	0.67036	1.00309	0.39345	0.53723	0.85625	0.30812	0.61767	1.22647	8.80736	8.86849	8.94126	0.31324	0.75521	0.9093	0.29346	0.64589	0.76664	0.38914	0.95354	1.18855
3591	8.84356	8.93045	9.03462	0.69897	0.77934	0.84709	0.61916	0.66293	0.70606	0.52441	0.60213	0.71014	8.91497	8.98047	9.11501	0.65093	0.89996	1.00324	0.60151	0.77648	0.8512	0.80629	1.14241	1.32187
4056	8.93236	9.16706	9.35779	0.33095	0.55656	0.85553	0.3098	0.50936	0.78832	0.28248	0.55808	1.03035	8.93189	9.03781	9.09638	0.47861	0.85014	1.08841	0.44602	0.75123	0.94361	0.57659	1.01762	1.33816
2100	8.93745	9.06317	9.11086	0.87586	1.07367	1.13363	0.73632	0.9124	0.96253	0.52786	0.93927	1.05939	9.14211	9.17045	9.20589	0.70853	0.98976	1.11536	0.66815	0.89893	0.99112	0.65284	1.09795	1.27046
25573	11.86543	11.91613	11.92452	-2.10501	-1.79916	-1.37768	-1.90429	-1.59292	-1.18705	2.62932	2.82102	2.83925	10.73413	10.77927	10.82375	-4.42982	-3.03009	-2.29744	-4.27765	-2.90006	-2.18544	-0.35838	5e-05	0.00937
11981	10.94294	11.10649	11.68822	-1.62908	1.40949	1.51512	-1.43058	1.41778	1.52498	1.9685	2.37801	3.13246	10.72294	10.76148	10.78481	0.52662	0.92767	1.31498	0.61849	0.9763	1.31938	1.95523	2.04448	2.14957
25060	11.26152	11.3232	11.41467	-15.64631	-6.65092	-2.46573	-15.46593	-6.52711	-2.4057	0.87584	1.01171	1.40927	10.79893	10.81571	10.8281	-9.6129	-6.18834	-3.6334	-9.42177	-6.05271	-3.52723	-0.1616	-0.08554	0.00162
9606	8.7345	8.86691	9.16946	0.35755	0.82246	1.19119	0.31084	0.65693	1.02747	0.22987	0.91907	1.64276	8.82596	8.88659	8.94095	0.52533	0.71527	0.88948	0.47414	0.62498	0.74991	0.73529	1.01102	1.2647
15991	9.35137	9.70912	9.89723	0.17786	1.04274	1.57445	0.19473	1.00639	1.48022	0.49382	1.84559	2.6295	9.23493	9.33771	9.409	-0.03869	0.73026	1.10001	0.00225	0.70602	1.03462	0.60121	1.44124	1.92609
26605	8.84325	8.9108	9.08213	0.47313	0.8011	0.92615	0.43599	0.66366	0.76966	0.23795	0.77045	1.00392	8.95769	9.0072	9.07087	0.30684	0.5537	0.82751	0.28945	0.50966	0.72722	0.27787	0.66439	1.06704
23086	9.17845	9.24353	9.72216	0.36508	0.55252	1.56195	0.38369	0.53338	1.40785	0.19816	0.35502	2.14395	9.02364	9.0712	9.12914	0.5873	0.67235	0.75738	0.55043	0.62213	0.69041	0.59084	0.70701	0.85196
2013	9.91186	9.96541	10.0589	1.10591	1.28453	1.32357	1.09084	1.25404	1.29068	1.08731	1.20593	1.28847	9.81361	9.87076	9.92577	1.14231	1.48355	1.69788	1.13017	1.48585	1.63108	1.34076	1.8977	2.14579
25406	9.61667	10.06087	10.17489	-5.1103	-1.26069	0.96372	-4.9635	-1.16758	0.96312	-0.50003	0.07177	1.42481	9.11909	9.25242	9.41565	-7.25991	-3.01721	-1.51433	-7.10531	-2.9026	-1.44346	-1.60507	-1.2185	-0.07516
24851	9.20954	9.44507	9.69722	0.249	0.66393	1.35995	0.25508	0.62796	1.26211	0.46213	0.98652	2.3289	9.20883	9.27867	9.35001	0.03737	0.55838	0.95222	0.04454	0.5368	0.88604	0.36117	1.16029	1.75554
5568	9.36958	9.54081	10.27742	-3.08077	0.60109	0.95666	-2.89601	0.60735	0.89915	0.65468	0.94524	1.23818	9.46005	9.50569	9.55906	0.35699	0.62332	0.89286	0.35884	0.61341	0.87148	0.70401	1.07941	1.46816
26491	9.08418	9.21483	9.45069	1.04076	1.12459	1.20877	0.92507	0.99956	1.08714	0.8736	0.99095	1.12764	8.76033	8.87892	8.94892	0.67056	0.84322	0.98904	0.5648	0.70623	0.83124	0.34375	0.68011	0.91589
6221	11.51321	12.02381	12.03326	-2.01444	-1.82992	-1.53619	-1.84829	-1.62146	-1.34129	2.23897	2.78057	2.80146	10.9285	10.93487	10.94672	-6.59584	-4.14884	-1.75973	-6.40463	-4.01824	-1.68265	-0.03418	0.00309	0.02527
17026	9.14043	9.2105	9.2636	0.76532	0.94955	1.08433	0.72306	0.86364	0.97009	1.16021	1.36072	1.55394	8.95307	8.99507	9.05744	0.70378	0.85753	0.97713	0.63943	0.75986	0.84351	1.08467	1.29711	1.46115
16123	9.52121	9.65373	10.42137	0.89151	1.55464	1.96094	0.87217	1.38892	1.87716	1.61116	1.85552	2.77746	9.6813	9.7077	9.73055	1.02381	1.17447	1.30989	1.0174	1.14718	1.26191	1.49001	1.67066	1.82898
25211	8.90046	8.97492	9.12152	0.55937	0.7119	0.98539	0.51026	0.60386	0.83329	0.28569	0.478	1.00838	8.99516	9.03745	9.08225	0.62143	0.88543	1.05082	0.57636	0.78815	0.90293	0.66014	1.08198	1.31034
3404	10.06789	10.09002	10.11218	1.5708	1.59547	1.61644	1.5273	1.54836	1.56698	0.83502	0.87077	0.92008	10.06907	10.07885	10.11463	1.49622	1.95189	2.15084	1.46698	1.85838	1.98361	1.01758	1.76248	2.0079
